im_id,com_x,com_y,com_z,angle_deg,flip_x,flip_y,flip_z
3500000429_100X_20170120_E05_P04_3,139.458056202195,78.4987588484014,14.4745949926362,177.957063188613,0,1,0
3500000429_100X_20170120_E05_P04_4,98.2007215909917,114.925607751284,14.801518832652,105.5475124066,0,1,0
3500000429_100X_20170120_E05_P04_5,150.57323014274,76.8881799865682,16.1939727312461,-16.4732754114454,0,0,0
3500000429_100X_20170120_E05_P04_6,100.013385358795,86.7141592806016,15.7869389389907,209.589441844087,0,1,0
3500000429_100X_20170120_E05_P05_1,82.5380106782127,120.714242953702,16.5761919015433,101.97168834222,1,1,0
3500000429_100X_20170120_E05_P05_3,98.1549958987757,90.3254184767749,17.4855181213355,31.5235699524047,1,0,0
3500000429_100X_20170120_E06_P06_1,84.8026828605094,190.515393214296,14.7315855463911,103.992684083737,0,1,0
3500000429_100X_20170120_E06_P06_2,120.955900268624,78.5633990390072,16.9392153153494,-35.1173816088685,0,1,0
3500000429_100X_20170120_E06_P06_4,96.4827940563811,98.5216775447854,17.9134564643799,93.142888589481,1,1,0
3500000429_100X_20170120_E06_P06_5,139.398238394945,124.096502769793,18.7061002489042,27.9210220979541,0,1,0
3500000429_100X_20170120_E06_P07_2,63.4510669443438,142.882402209344,16.6847383194495,230.700360757045,0,1,0
3500000429_100X_20170120_E06_P07_3,124.761772408549,48.826087691138,17.9570752724508,-0.988050316870497,0,0,0
3500000429_100X_20170120_E06_P07_4,94.8813507080601,88.7221442147982,16.8964280210278,128.554375469707,0,0,0
3500000429_100X_20170120_E06_P07_5,114.104857017361,97.1459601914141,16.8303812099776,12.6971892222753,0,0,0
3500000429_100X_20170120_E06_P08_3,97.8483364836248,147.114444943918,15.5062094140458,-75.3988916511505,0,1,0
3500000429_100X_20170120_E06_P09_1,109.655804591448,150.903722240356,16.3488376310158,253.823593810153,0,0,0
3500000429_100X_20170120_E06_P09_3,103.641813011874,59.1994633452812,15.7934179699233,194.45766856555,1,0,0
3500000429_100X_20170120_E06_P09_4,128.627506658911,101.14720019594,17.6064048005388,3.46877029688903,1,1,0
3500000429_100X_20170120_E06_P10_3,86.6428558927509,99.7344499282439,13.2941300010501,-8.64685135836493,0,0,0
3500000429_100X_20170120_E06_P11_2,186.238920936737,167.38390878487,13.0038119082661,125.415943764699,0,1,0
3500000429_100X_20170120_E06_P11_4,73.4793853518605,105.643836617608,16.3112706808818,-19.8690792773628,0,1,0
3500000429_100X_20170120_E06_P12_3,108.777946321883,109.253565065577,16.0049227598938,21.2510518483846,0,1,0
3500000429_100X_20170120_E06_P12_4,160.106745187311,69.2507447914089,15.6393526995596,155.175414089142,0,1,0
3500000429_100X_20170120_E07_P13_3,90.8962966431013,144.565549483991,12.9683104479209,-88.5155179390131,0,0,0
3500000429_100X_20170120_E07_P13_4,107.422691714781,172.986451421404,12.9998898878771,233.028080993808,0,1,0
3500000429_100X_20170120_E07_P14_1,91.172501494484,128.985761643389,14.2417259931525,74.6965073943807,0,0,0
3500000429_100X_20170120_E07_P14_2,96.9294396013869,122.628549716541,15.5755365863136,87.9796035169348,0,1,0
3500000429_100X_20170120_E07_P14_3,107.116050333398,95.3534976110888,12.9602635677908,173.946584719257,0,0,0
3500000429_100X_20170120_E07_P14_4,94.2459243400377,96.9077918761785,14.9302227372722,144.328497478934,0,0,0
3500000429_100X_20170120_E07_P14_5,74.4635082841793,101.945418341661,16.7228162452568,97.6492691121353,0,0,0
3500000429_100X_20170120_E07_P15_1,82.3475331123569,65.8359454924909,10.5200174598628,-35.8350315067757,0,0,0
3500000429_100X_20170120_E07_P15_2,195.681863101198,99.6128181467156,12.4171362378026,166.929367283381,0,0,0
3500000429_100X_20170120_E07_P15_3,132.340139247438,108.846721142426,12.4653197072817,48.939448201613,0,0,0
3500000429_100X_20170120_E07_P15_4,98.0858320959696,130.491459519511,12.3946246781964,251.336975002078,0,0,0
3500000429_100X_20170120_E07_P15_5,96.4661973578118,79.7635779114722,13.0192788769667,13.7481608049665,0,0,0
3500000429_100X_20170120_E07_P15_6,104.145891612536,94.8883673394128,14.0084554233243,118.162401012632,0,0,0
3500000429_100X_20170120_E07_P15_7,84.7018014473574,92.5330543533984,11.3238432466588,48.9413428380631,1,1,0
3500000429_100X_20170120_E07_P16_1,94.9622843685605,148.64087135708,14.1220253164557,42.0784952113828,1,0,0
3500000429_100X_20170120_E07_P17_2,122.684056911484,153.14075469576,18.5417219660331,81.4744010296053,1,0,0
3500000429_100X_20170120_E07_P18_1,118.82964550456,137.908922226243,13.9530555632869,85.1868558208217,0,0,0
3500000429_100X_20170120_E07_P18_2,71.6214549612949,125.792021463758,13.0046710063336,-47.2790032811122,0,0,0
3500000429_100X_20170120_E07_P19_1,99.469926475837,93.1717752873153,13.2375901206367,84.9025645957634,0,0,0
3500000429_100X_20170120_E07_P20_1,79.2233376511226,110.184045768566,16.9600724429092,85.6472065663893,0,1,0
3500000429_100X_20170120_E07_P20_4,78.7476377692613,100.960411986256,14.6822551869962,15.8184140231475,0,1,0
3500000429_100X_20170120_F05_P36_1,154.354785176368,88.483542014787,13.9362968388766,186.340000637627,0,0,0
3500000429_100X_20170120_F05_P37_1,95.632130479103,140.927983690112,11.594250764526,115.474564774112,1,1,0
3500000429_100X_20170120_F05_P37_3,147.496974168642,104.361080057834,11.7812905245271,148.049283495318,0,1,0
3500000429_100X_20170120_F05_P41_4,98.5880279249394,73.3192751398723,15.8457889785612,-10.4864475626606,0,1,0
3500000429_100X_20170120_F05_P42_2,79.2973717604289,89.8832211082277,11.4434854183577,-0.717665232123786,0,0,0
3500000429_100X_20170120_F05_P43_1,127.703814246967,113.658641351839,14.3508687313458,55.1809603074995,0,1,0
3500000429_100X_20170120_F05_P43_2,115.209913367694,134.392089775926,14.5022626750009,59.4396034814096,0,1,0
3500000429_100X_20170120_F05_P43_3,99.1119758267584,157.038153432936,14.091374853114,223.750146178588,1,1,0
3500000429_100X_20170120_F05_P43_4,101.187962793597,94.0188674132336,14.2143839467783,30.8547567530237,0,1,0
3500000429_100X_20170120_F05_P45_1,93.3382846419313,97.8031377725473,14.7654781405557,142.27569720641,0,1,0
3500000429_100X_20170120_F05_P45_2,81.1222122356956,136.349148437024,15.2787078788617,237.540515456815,0,1,0
3500000429_100X_20170120_F05_P45_3,120.885750439487,89.9231938582263,14.9170877529703,39.1523644455244,0,0,0
3500000429_100X_20170120_F05_P45_5,94.593581208839,100.254782341903,16.2480538847386,84.8591033631144,0,0,0
3500000429_100X_20170120_F05_P46_1,99.9566094973493,180.075174980855,16.537148183108,107.681676733681,1,1,0
3500000429_100X_20170120_F05_P46_2,82.7869848282276,101.531360809161,15.5610261776047,21.5589368674159,0,0,0
3500000429_100X_20170120_F05_P46_3,145.701666758651,125.752249020365,16.377412292805,156.139868781415,0,1,0
3500000429_100X_20170120_F05_P46_6,89.6566470752869,112.000391827596,19.5276014553596,98.8489185172357,0,0,0
3500000429_100X_20170120_F06_P28_4,90.2536134862916,118.488482487904,15.0861607278702,-9.0415154378095,0,1,0
3500000429_100X_20170120_F06_P29_1,87.0295278740998,130.682208588957,16.405981595092,260.163598562177,1,1,0
3500000429_100X_20170120_F06_P29_2,83.4465581646259,126.764450822926,14.5438537563488,258.104757634661,0,0,0
3500000429_100X_20170120_F06_P29_4,89.5531906778045,131.382927108365,15.5379181447153,75.1727139083968,0,0,0
3500000429_100X_20170120_F06_P29_5,93.853168284109,148.369370249076,15.8652540335907,227.188648640193,0,1,0
3500000429_100X_20170120_F06_P29_6,116.194010404549,90.0535955254856,17.7666793854057,167.03985253835,0,1,0
3500000429_100X_20170120_F06_P29_8,62.1597376632598,175.269922831144,16.2186419776154,-83.5022131276735,0,0,0
3500000429_100X_20170120_F06_P30_1,135.41757610009,71.937239349885,12.922272674124,179.115833547979,0,0,0
3500000429_100X_20170120_F06_P30_2,157.090596763416,78.2504285423748,13.4730744646852,10.2171340808968,0,0,0
3500000429_100X_20170120_F06_P31_2,115.965322009908,124.550077324317,13.0138135304448,32.3716964538461,0,1,0
3500000429_100X_20170120_F06_P31_3,153.924189448,81.8667470914184,12.4731429038788,-7.21745877559694,0,1,0
3500000429_100X_20170120_F06_P31_4,145.374392610534,89.1534156725287,12.7932318384908,180.586689934051,0,1,0
3500000429_100X_20170120_F06_P32_1,68.5729637416725,173.284041019197,11.6195977025383,269.517078774285,0,0,0
3500000429_100X_20170120_F06_P34_3,153.143810086471,117.625618991353,14.2735700091305,210.674843030266,0,1,0
3500000429_100X_20170120_F06_P34_4,112.954485755115,141.324803198388,14.3522521703934,178.557639901224,0,0,0
3500000429_100X_20170120_F06_P35_1,161.687738936714,103.656453697846,15.5194999862482,163.923312471506,0,1,0
3500000429_100X_20170120_F06_P35_3,98.1057357847661,133.409162703202,13.3498970682189,116.036436416476,0,1,0
3500000429_100X_20170120_F07_P22_3,103.536840319571,115.379114798329,14.38456753722,63.8835417661913,0,0,0
3500000429_100X_20170120_F07_P22_4,181.537764470529,94.6440428717161,16.1906969965952,149.808729734153,0,1,0
3500000429_100X_20170120_F07_P22_5,87.5713335977046,102.057384123726,16.4686486738669,62.2161342581648,0,1,0
3500000429_100X_20170120_F07_P22_6,85.0753890180647,78.022767244977,14.0426652954153,204.647903136793,0,0,0
3500000429_100X_20170120_F07_P23_1,110.812246503005,83.3270602775125,14.4819392168979,154.0209408822,0,0,0
3500000429_100X_20170120_F07_P24_1,96.7496567089529,74.9391260855727,15.4945755467649,-38.1599304037283,0,0,0
3500000429_100X_20170120_F07_P24_2,85.031142765768,138.398139904748,12.4669686152144,-83.7666601408537,1,1,0
3500000429_100X_20170120_F07_P25_5,81.0580705067346,97.2975930891298,11.6865277676345,18.2142780889493,0,0,0
3500000429_100X_20170120_F07_P26_1,104.318199668528,110.50416336637,16.4164963824307,-43.1695328053783,0,1,0
3500000429_100X_20170120_F07_P26_3,159.532933329272,112.522139311059,18.0498705570615,191.970430169277,0,0,0
3500000429_100X_20170120_F07_P26_4,134.807755812732,106.969581663439,17.5204815298479,31.8020120426808,0,1,0
3500000429_100X_20170120_F07_P27_2,123.510275692409,122.926179018899,12.2423321658096,-86.6609006582306,0,1,0
3500000429_100X_20170120_F07_P27_5,139.806606993224,110.477367191445,16.1986370926122,237.627139396718,0,1,0
3500000497_100X_20170130_E05_P02_1,80.0431154141764,95.0785334908745,20.8167093021922,264.545661838007,0,1,0
3500000497_100X_20170130_E05_P04_2,78.2141847072724,147.954953530129,20.3462772934905,114.456576936827,0,1,0
3500000497_100X_20170130_E05_P04_3,78.2251512697127,78.9071180141979,22.2254133117347,-48.1527644142636,0,1,0
3500000497_100X_20170130_E05_P04_4,111.00551472908,106.270326887564,22.0694031388946,45.6030685257496,0,1,0
3500000497_100X_20170130_E05_P05_2,117.356799617083,98.8912086458707,22.9862640996089,-68.5280303648904,1,1,0
3500000497_100X_20170130_E05_P05_3,105.146448821841,105.716617493857,18.6427310393091,120.570312740887,0,0,0
3500000497_100X_20170130_E05_P06_1,118.295539477336,77.7774643887516,19.4594383523626,199.415504212814,0,1,0
3500000497_100X_20170130_E05_P07_2,131.031345748382,93.6353659254335,19.168707567779,-36.0098355349864,0,1,0
3500000497_100X_20170130_E05_P07_6,87.0394376218837,52.3605518368207,20.0092499868234,100.13967826596,0,0,0
3500000497_100X_20170130_E05_P08_1,111.82853136155,147.158819196555,21.4642897614596,111.765285956349,0,0,0
3500000497_100X_20170130_E05_P09_1,93.6363778996792,106.594655060202,15.104690623402,213.676323253502,1,1,0
3500000497_100X_20170130_E05_P09_2,85.7329067374024,82.9694177223911,15.3143231162747,44.2334406666535,0,0,0
3500000497_100X_20170130_E05_P09_3,129.057033386467,105.99498398678,16.9896316228192,214.029991308197,0,0,0
3500000497_100X_20170130_E05_P09_4,122.820262853114,100.697079409839,16.7649982375749,-33.4000175555584,0,0,0
3500000497_100X_20170130_E05_P09_5,104.112888386124,148.744871794872,16.383665158371,-82.3116347660933,1,1,0
3500000497_100X_20170130_E05_P10_2,106.822007176929,128.939518511378,17.6314889329759,-33.7205882997456,0,0,0
3500000497_100X_20170130_E05_P11_3,93.391266914583,128.105317752986,14.4383295212311,-26.3467972300269,0,1,0
3500000497_100X_20170130_E05_P11_5,128.592744473478,93.4166968662382,14.5088500638959,157.831090902007,0,0,0
3500000497_100X_20170130_E05_P11_6,149.517483016498,101.030051759243,15.1867661890354,190.562069302723,0,0,0
3500000497_100X_20170130_E05_P12_1,58.3495753484321,96.2842754479841,14.6792791811847,-48.1863507346638,0,0,0
3500000497_100X_20170130_E05_P12_3,95.8747112894959,95.5129229151274,17.3513981242969,114.074848072269,0,1,0
3500000497_100X_20170130_E05_P12_4,88.2947401121307,123.696285484642,17.9640974561019,58.1815315494558,0,1,0
3500000497_100X_20170130_E05_P12_5,88.4485619937343,129.265398474029,17.7012220936468,229.040759031476,0,1,0
3500000497_100X_20170130_E05_P13_1,94.7811751038255,142.042710258146,18.2618736164218,250.296857440289,0,0,0
3500000497_100X_20170130_E05_P13_2,107.698383108419,108.36901452998,18.600708288606,80.7721795396885,0,0,0
3500000497_100X_20170130_E05_P13_3,133.753748584034,87.7935297800036,20.275371877422,175.161545782421,0,1,0
3500000497_100X_20170130_E05_P13_4,67.4399304481087,143.614539587109,18.2493774221594,-81.5811873153637,0,0,0
3500000497_100X_20170130_E06_P14_2,100.044266936765,118.15663198361,20.9065168849704,247.933314817838,0,1,0
3500000497_100X_20170130_E06_P16_1,102.969038878837,116.128033136893,16.0628588715073,122.862811209072,0,0,0
3500000497_100X_20170130_E06_P16_2,139.405726923037,87.0496913289103,16.4894087559874,146.596478351425,0,1,0
3500000497_100X_20170130_E06_P17_2,104.6139045122,117.988603205481,19.5475800312936,250.209953550716,0,1,0
3500000497_100X_20170130_E06_P17_4,100.574778355041,97.4272284973033,20.8720235541091,132.475292491075,0,1,0
3500000497_100X_20170130_E06_P19_1,84.5507901357316,107.36965396725,15.6219475452313,83.8402898606299,1,0,0
3500000497_100X_20170130_E06_P20_1,100.177296950799,106.708579375384,13.1493961897208,71.0522756911775,0,1,0
3500000497_100X_20170130_E06_P20_2,106.298445339821,78.7262999847955,12.273899574274,228.938047257671,1,0,0
3500000497_100X_20170130_E06_P20_4,112.0361746207,84.331879814909,13.0278380825962,-23.3812745512706,0,0,0
3500000497_100X_20170130_E06_P21_1,126.250903679598,123.691162991875,18.4222784054046,124.89415414828,0,0,0
3500000497_100X_20170130_E06_P21_3,65.3818483026688,120.008575927693,21.5291435194671,84.7592255564911,0,0,0
3500000497_100X_20170130_E06_P21_4,104.584339232798,202.365868743713,24.1678560748172,-78.5995919965882,0,1,0
3500000497_100X_20170130_E06_P22_1,117.473454596986,90.1630884779286,15.1575617705708,-36.8099494595519,1,0,0
3500000497_100X_20170130_E06_P22_2,185.849207213656,103.135725437109,16.5661537025223,198.138617630657,0,1,0
3500000497_100X_20170130_E06_P22_3,87.5132789590531,90.1212973845734,15.241538151037,246.564859818297,0,1,0
3500000497_100X_20170130_E06_P22_4,115.344034344034,93.0883440883441,20.8760563760564,219.5470504311,0,1,0
3500000497_100X_20170130_E06_P24_4,97.3142402965285,124.802510245902,26.166631509161,237.980992024086,1,0,0
3500000497_100X_20170130_E06_P26_1,110.187180680697,119.122967716195,21.3504172623599,-29.6292123763145,0,0,0
3500000497_100X_20170130_E06_P27_1,89.294704783512,116.985142075054,19.149590328169,95.8816872397316,1,0,0
3500000497_100X_20170130_E06_P27_3,87.871956663288,98.1905915837098,19.1787572244635,249.104398573018,0,1,0
3500000497_100X_20170130_E06_P28_3,193.551322158174,56.886970814807,21.9862103182118,171.247935518572,0,1,0
3500000497_100X_20170130_E06_P28_4,70.4478917542502,131.199730384203,18.655950270864,241.672012037706,0,0,0
3500000497_100X_20170130_E06_P28_5,82.0081709734116,108.521309350186,21.5168904179599,100.249031565246,0,1,0
3500000497_100X_20170130_E06_P28_6,87.514944417593,123.278018366361,16.9574867085549,74.150774000386,1,1,0
3500000497_100X_20170130_E06_P29_1,101.189650415531,70.7128225833586,16.4766865179503,199.085086971042,0,1,0
3500000497_100X_20170130_E06_P29_2,116.618733255214,105.106099365692,21.7156233323981,157.696985360545,0,1,0
3500000497_100X_20170130_E06_P29_4,62.2860683800406,68.3212808477018,22.4340443990023,252.054898480535,0,0,0
3500000497_100X_20170130_E06_P29_5,88.4856821001763,72.3797427022791,25.0409456017763,61.8778758897167,0,1,0
3500000497_100X_20170130_E06_P30_3,104.973817676011,107.0205863471,26.8320136956987,226.467264307176,0,1,0
3500000497_100X_20170130_E06_P30_4,137.933116990652,97.5609547265943,32.6019893660878,141.130783925177,0,1,0
3500000497_100X_20170130_E06_P31_4,72.6965929385905,64.5763841186976,29.6440903054449,15.7576264338472,0,0,0
3500000497_100X_20170130_E06_P33_1,118.982152570213,87.1486549802084,18.8070495732019,0.272903417046326,0,1,0
3500000497_100X_20170130_E06_P35_1,101.829108036127,120.699946308868,18.2529064976902,30.699433686378,0,0,0
3500000497_100X_20170130_E06_P35_3,155.008705181572,92.6805065797032,16.892223665721,197.804065353088,0,0,0
3500000497_100X_20170130_E06_P36_2,73.0493332712398,77.7864915630482,22.0218413822009,88.4344489063341,0,1,0
3500000497_100X_20170130_E06_P36_3,86.5495739028491,127.177849401456,20.0615214733604,106.256743611373,0,1,0
3500000497_100X_20170130_E06_P36_5,101.813715985098,83.9161964312948,19.1737510621146,16.3387478367671,0,0,0
3500000497_100X_20170130_F05_P38_1,114.683805953933,91.6603311060409,15.0588466970882,139.0202739949,1,1,0
3500000497_100X_20170130_F05_P38_2,121.498244865044,84.2971475103964,14.0071628480622,191.05613209119,0,1,0
3500000497_100X_20170130_F05_P38_3,89.4787824715414,113.248651748943,14.0797160905897,-28.8421684337768,0,1,0
3500000497_100X_20170130_F05_P39_2,140.388204089208,107.627780011754,13.6836663676575,181.090606952991,0,1,0
3500000497_100X_20170130_F05_P39_3,156.466968820817,160.204485426272,14.9247740355813,218.538980105779,0,0,0
3500000497_100X_20170130_F05_P40_3,179.322293002375,81.4454619091421,13.6231414489491,193.050496454514,0,1,0
3500000497_100X_20170130_F05_P42_3,105.10642585024,117.829005653312,13.753081585538,122.39442598149,0,1,0
3500000497_100X_20170130_F05_P43_1,88.3769408532794,57.9115537035146,17.8442398537341,179.593954238429,0,0,0
3500000497_100X_20170130_F05_P45_2,114.182043659078,121.325981661183,14.6630117081155,72.6838130081384,0,1,0
3500000497_100X_20170130_F05_P45_3,83.3842208712346,113.73935183069,17.5100516524204,-58.2180012307027,0,0,0
3500000497_100X_20170130_F05_P46_1,113.500241491451,147.430539008919,13.6657758315356,226.371428529497,0,1,0
3500000497_100X_20170130_F05_P47_1,110.823573453126,103.209703727472,18.1378950746029,-27.9887915585128,0,1,0
3500000497_100X_20170130_F05_P47_4,115.371186374212,77.9253548926825,14.8963099003948,57.6369628493106,0,1,0
3500000500_100X_20170130_E05_P06_1,105.982030883732,146.764954729255,16.513467680497,257.812643733933,0,0,0
3500000500_100X_20170130_E05_P06_2,127.862644447446,102.302992717761,18.3039198830912,58.3970697671445,0,1,0
3500000500_100X_20170130_E05_P06_4,124.293787464052,161.623844557631,20.7828365075515,-76.873979606614,0,0,0
3500000500_100X_20170130_E05_P08_1,159.102989714461,90.4283594309692,18.2889481629311,20.9347645665031,1,1,0
3500000500_100X_20170130_E05_P09_1,92.846452294787,106.698115605622,15.8805212353921,-31.64199595286,0,0,0
3500000500_100X_20170130_E06_P10_1,124.92171139682,100.98455031473,17.0486894536777,158.634014381331,1,1,0
3500000500_100X_20170130_E06_P10_2,107.723740379148,133.970574808384,17.1688304407372,-85.3616097340769,0,0,0
3500000500_100X_20170130_E06_P11_1,219.445443611283,129.571122512262,19.503152543647,207.848226899853,0,0,0
3500000500_100X_20170130_E06_P12_4,108.470997871837,87.6648616694254,18.0624615748404,23.0369029388038,1,1,0
3500000500_100X_20170130_E07_P18_3,91.7223469846066,97.0206198195255,22.9463826361871,227.110463166244,1,1,0
3500000500_100X_20170130_E07_P18_5,145.635425361156,91.8300080256822,25.2221388443018,10.8127847178601,1,1,0
3500000500_100X_20170130_E07_P19_2,112.116531990634,69.8318647554852,19.5863753874474,183.669094101506,1,1,0
3500000500_100X_20170130_E07_P19_4,142.360131587091,64.1867498845518,21.1789612998748,7.85055908878275,0,0,0
3500000500_100X_20170130_E08_P20_1,112.721590133734,80.8031352347162,15.7029714792576,151.420008528139,0,0,0
3500000500_100X_20170130_E08_P20_4,96.721204987743,108.279856987354,16.7679053426197,-70.5207094489202,1,1,0
3500000500_100X_20170130_E08_P22_1,103.933140031916,133.402520517497,19.5025931836316,239.626682066964,0,1,0
3500000500_100X_20170130_E08_P23_3,100.469387409843,164.61606956561,15.6664335782641,92.5779136946264,1,0,0
3500000500_100X_20170130_E08_P23_4,130.829354871161,129.156556438594,14.7638072517713,56.4944082262988,0,1,0
3500000500_100X_20170130_F05_P36_1,131.398562087142,143.24944952292,16.072708847668,-59.8639329846545,0,0,0
3500000500_100X_20170130_F05_P36_3,119.778290853916,109.736616655437,16.5099447301968,-7.04626206193276,0,0,0
3500000500_100X_20170130_F05_P37_3,103.823979021528,111.108209518861,21.2232044132131,84.0659557428095,0,0,0
3500000500_100X_20170130_F05_P38_3,205.495981666518,95.9982917483561,16.8264626576191,185.459250517241,0,0,0
3500000500_100X_20170130_F05_P39_2,116.030275313272,163.548546890871,18.9952389434209,220.040648143982,0,1,0
3500000500_100X_20170130_F05_P39_3,98.7975539003319,68.4869714473918,26.1460312634592,56.8994420379698,0,1,0
3500000500_100X_20170130_F05_P41_4,135.2506909666,79.3061640998607,21.1473283879956,-4.63382680649447,0,0,0
3500000500_100X_20170130_F05_P43_4,109.610969660916,99.4945508625818,19.4087328970851,208.591341743912,0,0,0
3500000500_100X_20170130_F06_P29_3,75.5676010915406,101.959631041248,17.3979048735933,74.2348969898,0,0,0
3500000500_100X_20170130_F06_P29_5,88.8363929695172,108.66970960178,19.9971841994509,224.300544595049,1,0,0
3500000500_100X_20170130_F06_P29_6,76.5662061346342,122.936593056021,18.9004332228553,243.812823643503,0,1,0
3500000500_100X_20170130_F06_P30_4,93.1926871158678,76.619466011838,20.0947608976452,43.12810478019,0,0,0
3500000500_100X_20170130_F06_P31_1,201.328045141824,82.2937857218829,16.9382546728841,182.126172694098,0,1,0
3500000500_100X_20170130_F06_P32_2,144.215443501063,113.092792116477,15.0709527686435,-48.13704774257,0,0,0
3500000500_100X_20170130_F06_P34_1,109.940539935745,82.1404024743059,20.3623227786391,141.808670074158,0,1,0
3500000500_100X_20170130_F06_P34_2,77.918199276495,77.0592023580903,21.4900987003707,66.4628643505552,0,1,0
3500000500_100X_20170130_F06_P34_3,73.5219541447947,110.781674347537,19.2649941263934,-85.246143411548,0,1,0
3500000500_100X_20170130_F06_P34_5,89.3426534647686,77.1309585482776,24.7687284295627,242.160005931929,1,1,0
3500000500_100X_20170130_F06_P35_2,234.664982988149,99.6043796953851,15.5418628547941,185.398267238139,0,0,0
3500000500_100X_20170130_F06_P35_3,141.405047377126,95.1606648770359,16.8526646091065,-22.816396855314,1,1,0
3500000500_100X_20170130_F07_P24_4,121.404413895238,95.6377450822575,23.1902278312568,153.995519559182,1,1,0
3500000500_100X_20170130_F07_P24_5,118.808864931676,100.024390578864,21.3861360983314,152.744927336394,0,0,0
3500000500_100X_20170130_F07_P24_8,199.061947486186,140.508407221639,27.2715763375725,159.920709758183,0,0,0
3500000500_100X_20170130_F07_P26_2,118.269757944812,78.8638466718317,20.1147716658581,190.243050591655,1,1,0
3500000500_100X_20170130_F07_P27_1,105.596829087152,112.858884691143,15.9690141754658,143.530592921424,0,1,0
3500000500_100X_20170130_F07_P28_1,127.607435520014,118.995342501867,20.8460224526561,145.415546404309,0,1,0
3500000500_100X_20170130_F07_P28_5,85.8253498665249,111.162539146915,21.0617105612888,59.2098361956662,1,1,0
3500000500_100X_20170130_F07_P28_6,79.4949700148882,108.434610193547,18.4766310926825,63.9247172343978,0,0,0
3500000542_100X_20170206_E05_P01_2,126.609819373736,80.6440755980194,20.5140177139271,155.503249120302,0,1,0
3500000542_100X_20170206_E05_P01_3,107.453511249113,141.40053133825,22.4666407912523,119.559144035595,0,1,0
3500000542_100X_20170206_E05_P01_5,139.388030954428,87.254988822012,31.4725846947549,195.111995085669,0,0,0
3500000542_100X_20170206_E05_P01_7,106.519939264715,142.719241455062,29.7418491955805,126.209989466098,0,1,0
3500000542_100X_20170206_E05_P02_1,70.2287905261114,61.241360900796,22.354955348476,215.839018096028,0,0,0
3500000542_100X_20170206_E05_P02_2,166.285077688445,119.654791376858,16.6516712643136,31.8735222162315,0,1,0
3500000542_100X_20170206_E05_P02_3,78.5473305696159,104.286060023056,19.1420795065008,-83.0155765717121,0,1,0
3500000542_100X_20170206_E05_P02_4,67.0169829010224,89.4272512165722,19.4764766284209,65.232456172251,0,0,0
3500000542_100X_20170206_E05_P03_1,99.1685192739139,160.182560422191,20.0619901080971,251.396377107286,0,1,0
3500000542_100X_20170206_E05_P03_5,49.4385628537757,219.916498238372,19.241620819569,97.7650583495176,1,1,0
3500000542_100X_20170206_E05_P04_2,95.2803912034132,147.522054210064,17.4081911155728,74.8556439768121,0,1,0
3500000542_100X_20170206_E05_P05_3,69.4500733554897,78.5675169915267,25.1213359681428,-2.86673505781232,0,1,0
3500000542_100X_20170206_E05_P05_4,106.321515602154,114.322102947976,21.4840354406968,-81.8226105674348,0,1,0
3500000542_100X_20170206_E05_P05_6,97.8488504335914,106.237867841865,29.2330020548742,218.985635200796,0,1,0
3500000542_100X_20170206_E05_P06_2,179.070596714005,111.834780609448,21.0550687087703,192.02442671979,0,0,0
3500000542_100X_20170206_E05_P06_3,113.815324148739,116.270056923479,18.1238593538169,165.322522962613,1,1,0
3500000542_100X_20170206_E05_P06_4,137.014254844556,135.512825874808,19.7029585150664,-48.8130258977959,0,0,0
3500000542_100X_20170206_E06_P09_1,135.997760164694,133.819314462172,16.7506989191971,-62.8271653669715,0,0,0
3500000542_100X_20170206_E06_P09_2,93.5749061530211,123.575996272495,15.7579934768657,96.7963269241343,0,1,0
3500000542_100X_20170206_E06_P09_3,80.1940367920628,160.270824720959,17.6615336916081,-64.2913093306479,0,1,0
3500000542_100X_20170206_E06_P10_1,131.574811801409,87.4538349346292,15.759792540076,-2.02373206056373,0,1,0
3500000542_100X_20170206_E06_P10_2,114.518561413864,174.621360520733,17.5903348126041,143.045516630558,1,1,0
3500000542_100X_20170206_E06_P10_3,124.961943261467,122.195956436873,16.1400385946234,156.064346845733,0,0,0
3500000542_100X_20170206_E06_P10_4,108.743265348005,172.950311758705,16.1882503485782,269.298533896556,0,0,0
3500000542_100X_20170206_E06_P11_1,111.098364695157,175.934094997166,14.065633957832,-57.8662411668767,0,0,0
3500000542_100X_20170206_E06_P11_2,78.1511108832814,136.108926794052,17.7134429478882,261.471923804229,0,0,0
3500000542_100X_20170206_E06_P11_4,84.127327685935,120.983754400368,21.2826435795052,116.645200916023,0,1,0
3500000542_100X_20170206_E06_P11_5,77.331733983228,110.187310130064,20.7615699017542,-67.1192578288201,0,1,0
3500000542_100X_20170206_E06_P13_1,120.476478979471,99.6502754640257,20.6167032858923,215.586331256289,1,1,0
3500000542_100X_20170206_E06_P13_3,135.168408509308,66.261569416499,18.553564103065,194.31037928488,0,1,0
3500000542_100X_20170206_E06_P13_5,108.635671381922,79.3070253337156,24.4536154561537,23.8502777684377,0,1,0
3500000542_100X_20170206_E06_P13_7,115.878485320993,87.5713495297017,24.2702245024563,217.272955660426,0,1,0
3500000542_100X_20170206_E06_P14_3,104.698864094686,134.511509382769,19.3339737619805,150.809586780973,0,0,0
3500000542_100X_20170206_E06_P14_6,89.7158934059665,136.665844636252,29.1979222261074,-61.6114959052538,0,1,0
